"cancer_type","ncbi_gene_id","fdr_adjusted_p_value","cancer_sample_med","normal_sample_med","log2_fold_change","p_value","gene_symbol"
"COAD",766,7.1174e-14,1,128.335,-7.00377087103868,3.87364159610706e-13,"CA7"
"COAD",8824,1.3517e-14,95.648,498.7,-2.38236549576174,7.79475685920578e-14,"CES2"
"COAD",23491,1.5483e-15,20.083,117.513,-2.54877366489525,9.6797967291026e-15,"CES3"
"COAD",3299,1e-20,11.563,2.89,2.00037435325407,9.45981387478849e-20,"HSF4"
"COAD",25894,1e-20,20.694,6.041,1.77635324294545,9.45981387478849e-20,"PLEKHG4"
"COAD",3291,6.6275e-20,114.942,841.693,-2.87238806159643,5.88371506550218e-19,"HSD11B2"
"COAD",55512,1.3615e-12,14.756,44.3,-1.58600500463492,6.62616420021763e-12,"SMPD3"
"COAD",1001,1e-20,59.112,1,5.88537912855803,9.45981387478849e-20,"CDH3"
"COAD",23035,1.1327e-11,5.216,32.861,-2.6553606092305,5.07728404489878e-11,"PHLPP2"
"COAD",197257,6.7309e-17,8.53,109.425,-3.68125283220812,4.7126836787727e-16,"LDHD"
"COAD",57687,3.5031e-12,1.066,4.893,-2.19851184467386,1.64648645018915e-11,"VAT1L"
"COAD",3294,2.2532e-11,7.986,195.588,-4.61420097648059,9.81845510522214e-11,"HSD17B2"
"COAD",9764,1.0358e-18,5.204,22.964,-2.14168109355347,8.43846826958106e-18,"KIAA0513"
"COAD",100506542,1.9225e-13,1,3.545,-1.82578562746479,1.00521083703531e-12,"LINC01082"
"COAD",8140,1e-20,89.125,10.624,3.06850311975905,9.45981387478849e-20,"SLC7A5"
"COAD",27132,1e-20,19.208,1,4.26363540356833,9.45981387478849e-20,"CPNE7"
"COAD",100128881,1e-20,9.676,1.957,2.30576701335312,9.45981387478849e-20,"VPS9D1-AS1"
"COAD",2175,1e-20,12.994,4.465,1.54111352983783,9.45981387478849e-20,"FANCA"
"COAD",79007,1e-20,27.573,4.962,2.47426260377922,9.45981387478849e-20,"DBNDD1"
"COAD",83547,7.5506e-19,13.848,49.112,-1.8263979451357,6.24691334813171e-18,"RILP"
"COAD",727910,6.2562e-14,6.177,22.744,-1.88050776832412,3.41988268394036e-13,"TLCD2"
"COAD",84981,4.4519e-11,12.931,39.93,-1.62663922379456,1.89093712630579e-10,"MIR22HG"
"COAD",5023,3.4101e-15,1.174,7.758,-2.72425236742136,2.07228441032609e-14,"P2RX1"
"COAD",489,3.8883e-15,47.091,210.84,-2.16262533278268,2.35074487429035e-14,"ATP2A3"
"COAD",23140,5.1051e-15,14.357,50.576,-1.81669862136704,3.04928822916667e-14,"ZZEF1"
"COAD",124976,1e-20,42.95,12.411,1.7910387679569,9.45981387478849e-20,"AC118754.1"
"COAD",124975,6.6492e-17,58.492,241.641,-2.04655403741824,4.66424277289837e-16,"GGT6"
"COAD",23302,6.1556e-16,1.501,20.268,-3.75520785190185,3.97854574566474e-15,"WSCD1"
"COAD",10462,1.8475e-13,2.091,21.944,-3.3915615602587,9.67579449648712e-13,"CLEC10A"
"COAD",432,1e-20,4.94,1.403,1.81599603285214,9.45981387478849e-20,"ASGR1"
"COAD",9340,1.0727e-17,1,6.693,-2.74265301430321,8.10158395812226e-17,"GLP2R"
"COAD",101101775,3.7611e-14,1.217,6.665,-2.45327570726261,2.09592522551707e-13,"TMEM220-AS1"
"COAD",100289255,1.4118e-17,1.273,6.518,-2.35619693283721,1.0527536978993e-16,"TMEM238L"
"COAD",9912,1.4389e-15,7.168,41.419,-2.53065017975001,9.02865339506173e-15,"ARHGAP44"
"COAD",23495,1.4406e-11,1,6.877,-2.78177934559303,6.37690771971496e-11,"TNFRSF13B"
"COAD",27346,1e-20,76.386,23.466,1.70273630392998,9.45981387478849e-20,"TMEM97"
"COAD",124930,1e-20,10.271,2.108,2.28462987936456,9.45981387478849e-20,"ANKRD13B"
"COAD",388364,7.5237e-14,1,259.939,-8.02202929486422,4.08280764620238e-13,"TMIGD1"
"COAD",79148,5.9115e-17,5.512,56.06,-3.34632395121556,4.16859856242119e-16,"MMP28"
"COAD",6359,1.0344e-11,2.896,10.634,-1.87655086399964,4.65438374245473e-11,"CCL15"
"COAD",6368,4.528e-12,1,9.708,-3.27917410848905,2.10694265501456e-11,"CCL23"
"COAD",79154,1.3614e-17,45.384,309.678,-2.77051322115084,1.01720642165052e-16,"DHRS11"
"COAD",11072,1e-20,24.469,6.313,1.95455748629406,9.45981387478849e-20,"DUSP14"
"COAD",80725,1e-20,3.43,1.041,1.72023850776076,9.45981387478849e-20,"SRCIN1"
"COAD",100170841,1e-20,9.745,1,3.28466218548317,9.45981387478849e-20,"EPOP"
"COAD",284110,1e-20,2.849,1,1.51045562166176,9.45981387478849e-20,"GSDMA"
"COAD",990,1e-20,22.042,6.493,1.76329801955719,9.45981387478849e-20,"CDC6"
"COAD",7153,1e-20,83.787,26.805,1.64422428435595,9.45981387478849e-20,"TOP2A"
"COAD",84951,1e-20,74.042,7.239,3.35448154398731,9.45981387478849e-20,"TNS4"
"COAD",54474,2.4321e-15,299.768,2336.832,-2.96263572927599,1.49379435045317e-14,"KRT20"
"COAD",25984,1e-20,23.078,1,4.52844629655248,9.45981387478849e-20,"KRT23"
"COAD",3866,1e-20,9.892,3.11,1.66934765937197,9.45981387478849e-20,"KRT15"
"COAD",60681,1e-20,77.264,22.229,1.7973533202804,9.45981387478849e-20,"FKBP10"
"COAD",2648,1e-20,66.148,22.805,1.53634736675119,9.45981387478849e-20,"KAT2A"
"COAD",672,1e-20,13.255,4.52,1.55214199245207,9.45981387478849e-20,"BRCA1"
"COAD",2118,1e-20,121.52,2.559,5.56946981735,9.45981387478849e-20,"ETV4"
"COAD",4356,1e-20,3.288,1,1.7172102990196,9.45981387478849e-20,"MPP3"
"COAD",146909,1e-20,13.889,3.637,1.93312189894041,9.45981387478849e-20,"KIF18B"
"COAD",113026,9.3739e-14,35.386,130.018,-1.87746077199224,5.05494395225464e-13,"PLCD3"
"COAD",80320,1e-20,13.983,4.683,1.57816897556104,9.45981387478849e-20,"SP6"
"COAD",80279,1e-20,6.881,2.011,1.77470516209283,9.45981387478849e-20,"CDK5RAP3"
"COAD",3218,1e-20,34.712,5.907,2.55493697419403,9.45981387478849e-20,"HOXB8"
"COAD",284076,7.1321e-11,1.089,7.246,-2.73418085173638,2.9684562125442e-10,"TTLL6"
"COAD",1277,1e-20,791.632,139.488,2.50468891745284,9.45981387478849e-20,"COL1A1"
"COAD",146956,1e-20,3.54,1.015,1.80226963289782,9.45981387478849e-20,"EME1"
"COAD",80221,2.6267e-14,33.477,116.108,-1.79422522583011,1.48223295735554e-13,"ACSF2"
"COAD",55018,5.0306e-13,31.536,105.415,-1.74100858289104,2.5412086695279e-12,"ANKRD40CL"
"COAD",4830,1e-20,65.217,20.669,1.65777948773475,9.45981387478849e-20,"NME1"
"COAD",55273,2.4097e-15,1,12.067,-3.5929951443784,1.4808497142072e-14,"TMEM100"
"COAD",55771,1e-20,9.579,3.167,1.59675818626306,9.45981387478849e-20,"PRR11"
"COAD",762,1.4539e-13,1,553.699,-9.11295810608706,7.69369751538098e-13,"CA4"
"COAD",8787,1.5071e-16,2.262,6.937,-1.61671295525427,1.02753894207317e-15,"RGS9"
"COAD",8313,1e-20,77.681,15.795,2.29809383583703,9.45981387478849e-20,"AXIN2"
"COAD",10351,1.6887e-18,1,16.75,-4.06608919045777,1.35892040662109e-17,"ABCA8"
"COAD",6662,1e-20,161.365,44.836,1.84759821223865,9.45981387478849e-20,"SOX9"
"COAD",326624,3.0054e-11,2.942,10.125,-1.78305275629188,1.29523530930815e-10,"RAB37"
"COAD",92736,3.8513e-11,1,109.471,-6.77440492537856,1.64867193529862e-10,"OTOP2"
"COAD",100130933,3.3058e-12,5.075,21.317,-2.07052469053373,1.55571560185185e-11,"SMIM6"
"COAD",51,9.0789e-11,30.653,88.294,-1.52628712620905,3.74458577462191e-10,"ACOX1"
"COAD",2125,1e-20,45.025,14.589,1.62584527872115,9.45981387478849e-20,"EVPL"
"COAD",332,1e-20,65.464,22.44,1.54462908109311,9.45981387478849e-20,"BIRC5"
"COAD",84733,1e-20,12.486,1,3.6422394657944,9.45981387478849e-20,"CBX2"
"COAD",57332,1e-20,10.738,3.348,1.68135387701019,9.45981387478849e-20,"CBX8"
"COAD",8535,1e-20,38.504,13.466,1.51568695847398,9.45981387478849e-20,"CBX4"
"COAD",92659,1e-20,7.148,1,2.8375396343794,9.45981387478849e-20,"MAFG-DT"
"COAD",5831,1e-20,119.718,37.476,1.67560120228905,9.45981387478849e-20,"PYCR1"
"COAD",23136,1e-20,6.937,60.963,-3.13555011016133,9.45981387478849e-20,"EPB41L3"
"COAD",10650,1e-20,4.634,1.408,1.71861071022752,9.45981387478849e-20,"PRELID3A"
"COAD",171586,6.3794e-13,39.6,150.558,-1.92674703324744,3.19441384236453e-12,"ABHD3"
"COAD",8780,7.6e-15,49.516,140.546,-1.50507571395201,4.46672273324573e-14,"RIOK3"
"COAD",1824,2.5518e-12,19.63,60.841,-1.63198369299969,1.21649762097634e-11,"DSC2"
"COAD",201501,7.4969e-18,6.143,46.198,-2.91081510754422,5.72558461249573e-17,"ZBTB7C"
"COAD",10449,6.9732e-15,68.451,252.838,-1.88506978495524,4.11352962015299e-14,"ACAA2"
"COAD",80323,3.4826e-16,6.191,28.8,-2.21782444727387,2.2960313620283e-15,"CCDC68"
"COAD",5205,1.0236e-17,59.428,192.64,-1.69669256303588,7.7412129861346e-17,"ATP8B1"
"COAD",5366,1e-20,14.293,3.518,2.02248137181938,9.45981387478849e-20,"PMAIP1"
"COAD",220441,2.6253e-13,1.458,12.567,-3.10757766526074,1.35838926191578e-12,"RNF152"
"COAD",596,4.5255e-16,5.032,16.516,-1.71466049629689,2.95830916398714e-15,"BCL2"
"COAD",5268,1e-20,43.026,3.192,3.75267616675529,9.45981387478849e-20,"SERPINB5"
"COAD",1675,4.2261e-14,17.163,224.587,-3.7099007658382,2.34337402181999e-13,"CFD"
"COAD",1820,1e-20,15.033,4.648,1.69345096974621,9.45981387478849e-20,"ARID3A"
"COAD",2788,6.3336e-20,1.214,9.787,-3.01109827803141,5.63174142345924e-19,"GNG7"
"COAD",2767,3.2447e-15,51.666,169.877,-1.71720343702638,1.97606824891068e-14,"GNA11"
"COAD",10148,5.6935e-12,2.131,8.24,-1.95111374428788,2.62685662265319e-11,"EBI3"
"COAD",56961,1.6374e-15,5.508,16.516,-1.58426385904121,1.02168460379464e-14,"SHD"
"COAD",29128,1e-20,16.304,3.888,2.06812583256003,9.45981387478849e-20,"UHRF1"
"COAD",257000,1.5958e-11,1,6.054,-2.59788867516543,7.04577994076999e-11,"TINCR"
"COAD",79085,1.4066e-17,49.52,160.88,-1.69990176709109,1.04922601067378e-16,"SLC25A23"
"COAD",8744,2.4964e-20,7.197,1.141,2.65709686672591,2.29363160230074e-19,"TNFSF9"
"COAD",374877,1e-20,3.818,1,1.93281710274185,9.45981387478849e-20,"TEX45"
"COAD",30835,3.2854e-14,2.144,16.718,-2.96302545501127,1.84231194082247e-13,"CD209"
"COAD",80164,1e-20,4.234,1,2.0820212693455,9.45981387478849e-20,"PRR36"
"COAD",7675,1e-20,14.388,4.948,1.53994865915901,9.45981387478849e-20,"ZNF121"
"COAD",54831,1.5301e-11,1,44.961,-5.49060221850218,6.76638843187661e-11,"BEST2"
"COAD",79883,1e-20,4.271,1.447,1.56150897611042,9.45981387478849e-20,"PODNL1"
"COAD",652995,1.2049e-15,4.9,1,2.29278174922785,7.59661085424302e-15,"UCA1"
"COAD",23149,1e-20,13.323,4.391,1.60129753756173,9.45981387478849e-20,"FCHO1"
"COAD",9518,1e-20,272.497,35.641,2.93463062585753,9.45981387478849e-20,"GDF15"
"COAD",100422943,1e-20,14.015,1.023,3.77609369417453,9.45981387478849e-20,"MIR3189"
"COAD",1311,1.3515e-11,6.818,1,2.76934859947786,6.00389243146603e-11,"COMP"
"COAD",80714,1e-20,5.521,1.68,1.71646836812582,9.45981387478849e-20,"PBX4"
"COAD",84306,1e-20,11.989,4.15,1.53052808730449,9.45981387478849e-20,"PDCD2L"
"COAD",57655,1e-20,81.522,27.54,1.5656608864701,9.45981387478849e-20,"GRAMD1A"
"COAD",53827,1e-20,255.871,63.157,2.01840209499707,9.45981387478849e-20,"FXYD5"
"COAD",100506469,1e-20,9.818,2.671,1.87804919073094,9.45981387478849e-20,"TMEM147-AS1"
"COAD",163183,1e-20,13.265,4.335,1.61352077700686,9.45981387478849e-20,"SYNE4"
"COAD",284403,1e-20,8.374,2.082,2.00794684944089,9.45981387478849e-20,"WDR62"
"COAD",3960,1e-20,2105.284,9499.935,-2.1739027782845,9.45981387478849e-20,"LGALS4"
"COAD",8857,7.1965e-12,35.275,768.376,-4.44509446961365,3.28640656524403e-11,"FCGBP"
"COAD",8425,1.726e-11,50.471,147.416,-1.54636654117247,7.5981374015748e-11,"LTBP4"
"COAD",374907,1.0251e-13,14.555,53.905,-1.88890425801893,5.50007468809981e-13,"B3GNT8"
"COAD",1087,2.9605e-12,54.953,3026.572,-5.78334261883727,1.40058518087582e-11,"CEACAM7"
"COAD",23474,5.8566e-18,189.519,704.413,-1.89407904316308,4.5131339007581e-17,"ETHE1"
"COAD",147699,1e-20,2.849,1.003,1.50613401571167,9.45981387478849e-20,"PPM1N"
"COAD",147920,1.3771e-12,2.971,1,1.57094860517333,6.69480158695652e-12,"IGFL2"
"COAD",2906,1e-20,17.599,1,4.13742155011198,9.45981387478849e-20,"GRIN2D"
"COAD",114783,1e-20,3.829,1,1.93696766018807,9.45981387478849e-20,"LMTK3"
"COAD",6820,1e-20,27.985,2.963,3.23952321632173,9.45981387478849e-20,"SULT2B1"
"COAD",2523,1e-20,4.751,1,2.24823120674876,9.45981387478849e-20,"FUT1"
"COAD",6689,1.3891e-14,1,33.063,-5.04714572964343,8.00423687194022e-14,"SPIB"
"COAD",84798,1e-20,145.916,47.056,1.63268749206156,9.45981387478849e-20,"C19orf48"
"COAD",5655,5.1861e-20,9.776,1,3.28924428515664,4.65396285313002e-19,"KLK10"
"COAD",11012,4.0964e-17,7.002,2.035,1.78273826727489,2.92863789002558e-16,"KLK11"
"COAD",55786,1.4064e-12,1.372,5.322,-1.95568802884941,6.83030608034745e-12,"ZNF415"
"COAD",10990,9.6104e-15,1.438,15.009,-3.38369227727456,5.59972316831683e-14,"LILRB5"
"COAD",5794,1.2356e-15,25.756,126.934,-2.30109809488329,7.78139194593072e-15,"AC010327.1"
"COAD",27338,1e-20,32.964,9.997,1.72132418969409,9.45981387478849e-20,"UBE2S"
"COAD",57761,1e-20,76.3,5.977,3.67418960918365,9.45981387478849e-20,"TRIB3"
"COAD",27111,8.2918e-17,53.192,358.467,-2.75255912453132,5.76943134411948e-16,"SDCBP2"
"COAD",9762,1e-20,19.784,5.13,1.94730341389552,9.45981387478849e-20,"LZTS3"
"COAD",83959,1e-20,4.26,1,2.09085343045111,9.45981387478849e-20,"SLC4A11"
"COAD",994,1e-20,126.803,28.386,2.15933740644096,9.45981387478849e-20,"CDC25B"
"COAD",54498,1e-20,26.096,6.029,2.11383805267412,9.45981387478849e-20,"SMOX"
"COAD",650,1.897e-13,9.301,43.315,-2.21940897579505,9.92573958820777e-13,"BMP2"
"COAD",631,1e-20,3.099,1,1.63180275492413,9.45981387478849e-20,"BFSP1"
"COAD",3170,1e-20,40.766,10.991,1.8910437513659,9.45981387478849e-20,"FOXA2"
"COAD",1469,2.1529e-13,24.369,1,4.60697514510161,1.12226812820513e-12,"CST1"
"COAD",9837,1e-20,21.555,7.361,1.55004888608879,9.45981387478849e-20,"GINS1"
"COAD",22974,1e-20,96.454,25.062,1.94433951953089,9.45981387478849e-20,"TPX2"
"COAD",2307,1e-20,3.268,1.115,1.55136427333802,9.45981387478849e-20,"FOXS1"
"COAD",1869,1e-20,26.616,8.856,1.58756664410131,9.45981387478849e-20,"E2F1"
"COAD",58476,4.338e-15,22.74,137.703,-2.5982558310522,2.60921715976331e-14,"TP53INP2"
"COAD",60436,1e-20,29.804,7.327,2.024211447243,9.45981387478849e-20,"TGIF2"
"COAD",388796,1e-20,107.824,24.315,2.1487598393532,9.45981387478849e-20,"SNHG17"
"COAD",4605,1e-20,86.554,23.666,1.87078460970506,9.45981387478849e-20,"MYBL2"
"COAD",80336,1e-20,19.919,2.731,2.86664400192237,9.45981387478849e-20,"PABPC1L"
"COAD",10953,1e-20,114.511,36.015,1.66881638178648,9.45981387478849e-20,"TOMM34"
"COAD",11065,1e-20,283.295,73.293,1.95055781670287,9.45981387478849e-20,"UBE2C"
"COAD",2139,8.3255e-11,1.364,24.512,-4.16757265290078,3.44528416913397e-10,"EYA2"
"COAD",1434,1e-20,127.845,43.148,1.56703014394683,9.45981387478849e-20,"CSE1L"
"COAD",441951,1e-20,86.721,24.114,1.84651040960897,9.45981387478849e-20,"ZFAS1"
"COAD",6615,1e-20,8.346,2.575,1.69651248830545,9.45981387478849e-20,"SNAI1"
"COAD",8537,1.877e-17,22.15,178.013,-3.00660399881947,1.38304286655684e-16,"BCAS1"
"COAD",6790,1e-20,57.016,19.441,1.5522643997367,9.45981387478849e-20,"AURKA"
"COAD",655,1e-20,15.099,2.431,2.63483120518933,9.45981387478849e-20,"BMP7"
"COAD",5105,5.1336e-11,15.567,180.943,-3.5389724495548,2.1644550678733e-10,"PCK1"
"COAD",56937,1e-20,92.286,27.689,1.73679885318887,9.45981387478849e-20,"PMEPA1"
"COAD",1908,9.6963e-19,3.204,66.691,-4.37954602891872,7.93698231698389e-18,"EDN3"
"COAD",28231,1e-20,46.733,4.645,3.33069115149328,9.45981387478849e-20,"SLCO4A1"
"COAD",100127888,1e-20,6.211,1,2.63482556778462,9.45981387478849e-20,"SLCO4A1-AS1"
"COAD",100652730,1e-20,4.832,1,2.27262045466299,9.45981387478849e-20,"LINC00659"
"COAD",55257,1e-20,34.254,11.975,1.51624681220543,9.45981387478849e-20,"MRGBP"
"COAD",63910,1e-20,29.138,5.269,2.46730077098936,9.45981387478849e-20,"SLC17A9"
"COAD",6725,1e-20,5.086,1.596,1.67207081046776,9.45981387478849e-20,"SRMS"
"COAD",54923,1e-20,3.531,1,1.82007682109751,9.45981387478849e-20,"LIME1"
"COAD",693232,1e-20,18.714,5.112,1.87215821714831,9.45981387478849e-20,"MIR647"
"COAD",58494,7.3932e-12,2.495,13.657,-2.45252888444201,3.37278930232558e-11,"JAM2"
"COAD",6493,1e-20,8.871,1,3.14909674417939,9.45981387478849e-20,"SIM2"
"COAD",64699,1e-20,9.405,1.999,2.23414947166593,9.45981387478849e-20,"TMPRSS3"
"COAD",55670,2.9844e-12,9.021,30.518,-1.7583011443695,1.4112949291605e-11,"PEX26"
"COAD",8318,1e-20,26.351,8.239,1.67731656451194,9.45981387478849e-20,"CDC45"
"COAD",7122,4.8014e-14,5.691,40.466,-2.82995616335249,2.64858678342378e-13,"CLDN5"
"COAD",9609,1e-20,4.858,1.201,2.01612633893023,9.45981387478849e-20,"RAB36"
"COAD",4320,1e-20,119.717,9.822,3.60746739900713,9.45981387478849e-20,"MMP11"
"COAD",255349,2.0633e-20,3.901,1,1.96384399836247,1.90588921520033e-19,"TMEM211"
"COAD",84133,1e-20,18.481,6.157,1.58574334888965,9.45981387478849e-20,"ZNRF3"
"COAD",3976,1e-20,21.108,6.128,1.78430168626816,9.45981387478849e-20,"LIF"
"COAD",91464,4.3238e-14,11.535,91.513,-2.98795869788215,2.39517313351499e-13,"ISX"
"COAD",3162,4.1715e-12,37.234,138.693,-1.89720245849925,1.94794851743579e-11,"HMOX1"
"COAD",23551,2.1225e-11,3.525,26.705,-2.92141472160598,9.26878881077914e-11,"RASD2"
"COAD",4151,1.1068e-12,3.168,30.148,-3.25041805725732,5.42674159175619e-12,"MB"
"COAD",7263,3.9488e-17,285.96,1008.269,-1.81799532992675,2.83035302564103e-16,"TST"
"COAD",7008,1.0261e-12,9.125,32.321,-1.82457537124812,5.04100929261863e-12,"TEF"
"COAD",102723775,1e-20,11.119,3.881,1.51852670522882,9.45981387478849e-20,"LINC01315"
"COAD",80274,3.1819e-12,1,3.036,-1.60217179075338,1.50088229698376e-11,"SCUBE1"
"COAD",9620,1e-20,9.738,1.359,2.84108004450174,9.45981387478849e-20,"CELSR1"
"COAD",25817,1.4401e-18,3.604,1.144,1.65551195903515,1.16389433682689e-17,"TAFA5"
"COAD",3730,1e-20,3.213,1,1.68392098080932,9.45981387478849e-20,"ANOS1"
"COAD",4935,1e-20,8.81,2.945,1.58087438508995,9.45981387478849e-20,"GPR143"
"COAD",25975,1e-20,2.978,1,1.57434375392001,9.45981387478849e-20,"EGFL6"
"COAD",140462,1e-20,9.741,2.756,1.82149399730295,9.45981387478849e-20,"ASB9"
"COAD",660,6.0369e-11,1.074,6.608,-2.62121969343403,2.52957082068578e-10,"BMX"
"COAD",6322,1e-20,27.114,9.04,1.58464328508961,9.45981387478849e-20,"SCML1"
"COAD",7102,1e-20,12.331,102.063,-3.04909824646756,9.45981387478849e-20,"TSPAN7"
"COAD",4128,1.3841e-17,55.952,248.202,-2.14925313442274,1.03313178571429e-16,"MAOA"
"COAD",84679,1e-20,3.149,1,1.65489375747332,9.45981387478849e-20,"SLC9A7"
"COAD",7076,1e-20,834.994,169.07,2.30414514209987,9.45981387478849e-20,"TIMP1"
"COAD",92745,1e-20,89.028,24.509,1.86094752476562,9.45981387478849e-20,"SLC38A5"
"COAD",392465,1.009e-14,4.253,13.608,-1.67790228603762,5.8684699609883e-14,"GLOD5"
"COAD",6855,5.5055e-11,2.022,8.583,-2.08569900114132,2.31514660586687e-10,"SYP"
"COAD",57477,1e-20,8.125,2.113,1.9430750457556,9.45981387478849e-20,"SHROOM4"
"COAD",54857,2.0495e-11,1.494,25.235,-4.07817403339655,8.96225430191631e-11,"GDPD2"
"COAD",54821,1e-20,5.588,1.475,1.9216170662729,9.45981387478849e-20,"ERCC6L"
"COAD",10800,1.0462e-16,1.069,4.427,-2.05006752037738,7.20769272951325e-16,"CYSLTR1"
"COAD",9452,7.4314e-15,8.256,41.65,-2.33480161971702,4.36878018401682e-14,"ITM2A"
"COAD",27286,1e-20,10.021,1.469,2.77012018188307,9.45981387478849e-20,"SRPX2"
"COAD",402415,1e-20,4.537,1.16,1.96761385433581,9.45981387478849e-20,"XKRX"
"COAD",2491,1e-20,7.379,2.321,1.66867879322478,9.45981387478849e-20,"CENPI"
"COAD",6173,1.0271e-19,15.268,4.226,1.85314641928062,9.00746560784314e-19,"RPL36A"
"COAD",56271,1.2111e-11,10.776,42.388,-1.97583414116778,5.40811287939297e-11,"BEX4"
"COAD",9075,1e-20,79.607,1,6.31482339024506,9.45981387478849e-20,"CLDN2"
"COAD",5358,1e-20,92.689,29.941,1.63027572830784,9.45981387478849e-20,"PLS3"
"COAD",11254,2.0565e-13,4.284,1,2.09895848008817,1.07326743290548e-12,"SLC6A14"
"COAD",8862,1e-20,6.082,1,2.60454581636871,9.45981387478849e-20,"APLN"
"COAD",10813,1e-20,47.555,16.58,1.52015302922533,9.45981387478849e-20,"UTP14A"
"COAD",90161,1e-20,8.386,1,3.0679828301843,9.45981387478849e-20,"HS6ST2"
"COAD",2564,1e-20,22.099,5.055,2.12819809058021,9.45981387478849e-20,"GABRE"
"COAD",633,1e-20,208.084,32.064,2.69813971883727,9.45981387478849e-20,"BGN"
"COAD",1736,1e-20,144.199,48.061,1.58512258783254,9.45981387478849e-20,"DKC1"
